,sensor_id,lon,lat
478,80073,-1.48933441425209,55.04422393362092
479,80074,-1.546678117485223,55.024541293556595
480,80075,-1.5467159788382707,55.02464927492182
481,80076,-1.4286689282932996,54.99301583468149
482,80077,-1.42880235036065,54.99297602188618
483,80078,-1.4655001066833535,54.965976938654684
484,80079,-1.439257403723024,54.95603686670012
485,80080,-1.4392801383586387,54.95608639654688
486,80081,-1.6011943278559473,54.964147487340135
487,80082,-1.6019846469687284,54.960807172253695
488,80083,-1.588010828026799,54.96050869016809
489,80084,-1.5876464394484924,54.960255820077776
490,80085,-1.6820259634143424,54.94953111514247
491,80086,-1.5360221592798906,55.02210701970728
492,80087,-1.425664221504835,54.98890840830721
493,80088,-1.4256472445754622,54.98900268542598
494,80089,-1.4394514787321446,54.9683699301478
495,80090,-1.437119736534446,54.9686508035858
496,80091,-1.6020923634314121,54.96096927764633
497,80092,-1.6817687930473115,54.949481001827124
498,80093,-1.5359297214109187,55.02198535349337
499,80094,-1.4895356791892929,55.04439551348394
500,80095,-1.4656165832172885,54.96602686135315
501,80102,-1.5727258848239614,55.04238694001184
502,80103,-1.5913422003080708,55.03540261053949
503,80104,-1.3665187534562795,54.94223615563367
504,80105,-1.5975114631986669,55.03961514348613
505,80106,-1.5856022791220175,55.052411797745016
506,80107,-1.591624149463069,55.03537210386269
507,80108,-1.6051495758569974,54.96614187953561
508,80109,-1.6078095425583443,55.03942331448535
509,80110,-1.5727349523187262,55.04226565226653
510,80111,-1.6075016770300008,55.039709929782006
511,80112,-1.3664561768250234,54.942244816132806
512,80113,-1.5851561604508653,55.05241477489399
513,80114,-1.4187515819211698,54.97473100673198
514,80115,-1.5440123699469768,54.99934172191297
515,80116,-1.5849610836203458,54.988660162477885
516,80117,-1.4186723400934798,54.97481150090052
517,80121,-1.6257029999999977,54.973378999999994
518,80122,-1.6160850000000042,54.98156499999999
519,80127,-1.580057628270288,55.01105205296735
520,80128,-1.583482175242156,55.01632973663421
521,80129,-1.5832864593620193,55.016351533412355
522,80130,-1.5802065454373255,55.0110166218525
523,80131,-1.6199480000000004,55.00701399999998
524,80132,-1.6193680000000017,55.001221
525,80133,-1.6202480000000008,55.00395999999999
526,80135,-1.6163859999999972,54.995027999999984
527,80136,-1.6160850000000042,54.98156499999999
528,80137,-1.6176760000000032,54.979118000000014
529,80137,-1.6176760000000032,54.979118000000014
530,80137,-1.6176760000000032,54.979118000000014
531,80138,-1.6176760000000032,54.979118000000014
532,80138,-1.6176760000000032,54.979118000000014
533,80138,-1.6176760000000032,54.979118000000014
534,80139,-1.6176760000000032,54.979118000000014
535,80139,-1.6176760000000032,54.979118000000014
536,80139,-1.6176760000000032,54.979118000000014
537,80140,-1.6176760000000032,54.979118000000014
538,80140,-1.6176760000000032,54.979118000000014
539,80140,-1.6176760000000032,54.979118000000014
540,80141,-1.6176760000000032,54.979118000000014
541,80141,-1.6176760000000032,54.979118000000014
542,80141,-1.6176760000000032,54.979118000000014
543,80142,-1.6176760000000032,54.979118000000014
544,80142,-1.6176760000000032,54.979118000000014
545,80142,-1.6176760000000032,54.979118000000014
546,80144,-1.6176760000000032,54.979118000000014
547,80144,-1.6176760000000032,54.979118000000014
548,80144,-1.6176760000000032,54.979118000000014
549,80145,-1.571964990029524,55.01036327804599
550,80146,-1.5718324245427722,55.010331362591316
551,80147,-1.6887631787804525,54.968648875953846
552,80148,-1.674323430283515,54.96660232643126
553,80149,-1.6741839853570661,54.9664626637118
554,80150,-1.6602012050346104,54.9650004946436
555,80151,-1.6887302763875751,54.96886446671273
556,80152,-1.6600209893045972,54.96507188001684
557,80153,-1.6454357345846473,54.96389757013925
558,80154,-1.6292184880642737,54.96445618676059
559,80155,-1.6291230637416387,54.9646401041443
560,80156,-1.645536380153857,54.96399671837994
561,80157,-1.6915849325784313,54.96833711733715
562,80158,-1.6917420872070443,54.968211707824544
563,80159,-1.6176760000000032,54.979118000000014
564,80159,-1.6176760000000032,54.979118000000014
565,80159,-1.6176760000000032,54.979118000000014
566,80160,-1.5806298696776735,54.97714884113586
567,80161,-1.597546314674508,54.932216125295426
568,80162,-1.5918912895158224,54.92122942333146
569,80163,-1.5810676011205123,54.97712339916606
570,80167,-1.4803200000000023,55.02450000000001
571,80168,-1.616790000000002,54.980399999999996
572,80169,-1.4803200000000023,55.02450000000001
573,80170,-1.586659999999996,54.990300000000005
574,80171,-1.5762699999999972,54.99099999999999
575,80172,-1.436669999999997,54.9836
576,80173,-1.5969000000000038,54.985099999999996
577,80174,-1.604399999999999,55.0012
578,80175,-1.6175899999999965,54.979000000000006
579,80176,-1.6059999999999965,54.986699999999985
580,80177,-1.616790000000002,54.980399999999996
581,80178,-1.583689999999996,54.9914
582,80179,-1.5786599999999975,54.97739999999998
583,80180,-1.440389999999997,54.989299999999986
584,80181,-1.5902399999999968,54.9792
585,80182,-1.5786599999999975,54.97739999999998
586,80183,-1.6802500000000007,54.96259999999998
587,80184,-1.5804900000000004,54.980399999999996
588,80185,-1.4209399999999985,54.9471
589,80186,-1.6095599999999963,54.9914
590,80187,-1.5970799999999967,54.985299999999995
